hub_id,company_name,sido,address,matched_address,lat,lon,area_m2,fixed_cost,capacity_tons,storage_item,geocoding_status,temperature_zone
WH_00611,현대글로비스(주),전북특별자치도,"전북특별자치도 완주군 봉동읍 테크노밸리3로 65, 전주현대글로비스",전북특별자치도 완주군 봉동읍 테크노밸리3로 65,35.9746185535835,127.119320776363,26558.2,52054072.0,1699724.8,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00612,주식회사 제이씨물류,충청북도,충청북도 진천군 이월면 신척서길 27-3,충북 진천군 이월면 신척서길 27-3,36.9291510392237,127.478765906379,1100.0,1100000.0,110000.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00614,핌즈(주),서울특별시,"서울특별시 서초구 양재대로 173, 톨게이트주유소 a동 (양재동)",서울 서초구 양재대로 173,37.4628348082628,127.037147595122,2847.0,5580120.0,182208.0,Electronics,High-Confidence (Kakao),Cold_Chain
WH_00616,씨엔제이로지스(주),전북특별자치도,"전북특별자치도 군산시 외항로 881, 씨엔제이로지스(주) (오식도동)",전북특별자치도 군산시 외항로 881,35.9539421848372,126.576058304866,4095.0,4095000.0,409500.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00617,주식회사 한국초저온평택,경기도,"경기도 평택시 오성면 오성산단1로 131, (주)한국초저온평택 C동 1ㆍ3층",경기 평택시 오성면 오성산단1로 131,37.0289599495,126.948306942572,12049.0,12049000.0,1204900.0,Food & Beverage,High-Confidence (Kakao),Ambient
WH_00618,용마로지스㈜,경기도,경기도 이천시 설성면 설가로 142,경기 이천시 설성면 설가로 142,37.1493413019222,127.512415521103,36666.0,71865360.0,2346624.0,Fashion & Cosmetics,High-Confidence (Kakao),Cold_Chain
WH_00619,㈜태성상사,경기도,"경기도 이천시 대월면 경충대로1687번길 205, 3층",경기 이천시 대월면 경충대로1687번길 205,37.2269448768482,127.511249269236,8106.6,11349240.0,648528.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00620,LX 판토스(주),충청남도,충청남도 천안시 서북구 성거읍 새터길 5,충남 천안시 서북구 성거읍 새터길 5,36.8990739691317,127.213575370561,35144.92,49202888.0,2811593.6,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00621,(주)삼일,경상북도,경상북도 포항시 남구 호동로58번길 6 (호동),경북 포항시 남구 호동로58번길 6,35.9824628877188,129.383042674589,11929.6,11929600.0,1192960.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00622,(주)서브원,충청북도,"충청북도 청주시 청원구 오창읍 두릉유리로 688, 일산방직(주)",충북 청주시 청원구 오창읍 두릉유리로 688,36.7286208309345,127.411775003139,67686.0,94760400.0,5414880.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00623,에스티물류,경기도,경기도 용인시 처인구 모현읍 포은대로896번길 28-12,경기 용인시 처인구 모현읍 포은대로896번길 28-12,37.3298681692504,127.147342583615,1925.4,1925400.0,192540.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00624,㈜유한로지스틱스,경기도,경기도 이천시 부발읍 황무로1833번길 75,경기 이천시 부발읍 황무로1833번길 75,37.2626360212625,127.521811765797,12635.0,17689000.0,1010800.0,Cold Storage,High-Confidence (Kakao),Cold_Chain
WH_00625,㈜호텔웨어,경기도,"경기도 이천시 호법면 중부대로866번길 15, 2층",경기 이천시 호법면 중부대로866번길 15,37.2433763686542,127.428975292976,1891.0,1891000.0,189100.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00626,㈜볼드나인,경기도,경기도 이천시 백사면 청백리로393번길 519-13,경기 이천시 백사면 청백리로393번길 519-13,37.3335624344016,127.491469197165,17614.0,24659600.0,1409120.0,Food & Beverage,High-Confidence (Kakao),Cold_Chain
WH_00627,씨제이대한통운(주),충청남도,충청남도 천안시 서북구 직산읍 양당로 6,충남 천안시 서북구 직산읍 양당로 6,36.8683654064371,127.101386317241,3418.3,4785620.0,273464.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00629,주식회사 그루업,경기도,경기도 용인시 처인구 모현읍 독점로57번길 27,경기 용인시 처인구 모현읍 독점로57번길 27,37.3273001417571,127.242420960532,3805.0,3805000.0,380500.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00630,(주)에이치원메디,경기도,경기도 화성시 효행구 정남면 가장로 285,경기 화성시 효행구 정남면 가장로 285,37.164898153756,127.012317848062,12892.0,25268320.0,825088.0,Medical,High-Confidence (Kakao),Cold_Chain
WH_00631,(주)오씨엘,광주광역시,"광주광역시 광산구 평동산단7번로 93, 2동 (연산동)",광주 광산구 평동산단7번로 93,35.1161444942099,126.757379747915,1157.0,1619800.0,92560.0,Fashion & Cosmetics,High-Confidence (Kakao),Ambient
WH_00633,주식회사 더원플러스,광주광역시,광주광역시 광산구 평동산단7번로 98-5 (연산동),광주 광산구 평동산단7번로 98-5,35.1157063215877,126.759359441806,10454.98,10454980.0,1045498.0,Electronics,High-Confidence (Kakao),Ambient
WH_00635,(주)케이에스로지스틱,경상북도,경상북도 칠곡군 왜관읍 삼청5길 50-7,경북 칠곡군 왜관읍 삼청5길 50-7,35.9796893857185,128.433034837258,3258.36,3258360.0,325836.0,Electronics,High-Confidence (Kakao),Ambient
WH_00637,에이치와이엘 주식회사,경상남도,경상남도 창원시 진해구 두동남로 68 (두동),경남 창원시 진해구 두동남로 68,35.1171377554389,128.801852739726,34883.53,34883530.0,3488353.0,Industrial,High-Confidence (Kakao),Ambient
WH_00638,지오디스코리아㈜,경기도,경기도 이천시 호법면 덕평로 385,경기 이천시 호법면 덕평로 385,37.2011632751513,127.382016878394,9262.41,9262410.0,926241.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00639,㈜더원로직스,경기도,경기도 이천시 마장면 서이천로320번길 146,경기 이천시 마장면 서이천로320번길 146,37.2491243070689,127.386081529652,26572.29,26572290.0,2657229.0,Food & Beverage,High-Confidence (Kakao),Ambient
WH_00640,한국 머스크 물류 서비스 주식회사,전북특별자치도,전북특별자치도 김제시 금산면 금평로 313,전북특별자치도 김제시 금산면 금평로 313,35.7248363064198,126.988961476031,19762.0,27666800.0,1580960.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00641,한솔로지스유 주식회사,경기도,"경기도 파주시 월롱면 엘지로360번길 148-26, 1층",경기 파주시 월롱면 엘지로360번길 148-26,37.8198795648454,126.767551535191,2466.44,2466440.0,246644.0,Fashion & Cosmetics,High-Confidence (Kakao),Ambient
WH_00642,롯데글로벌로지스(주),인천광역시,"인천광역시 서구 갑문로 33, 은산컨테이너터미널(주) (오류동)",인천 서구 갑문로 33,37.5658172300133,126.604147824446,13788.83,13788830.0,1378883.0,Food & Beverage,High-Confidence (Kakao),Ambient
WH_00643,(주)지아이지,경기도,경기도 안성시 일죽면 고목남길 125,경기 안성시 일죽면 고목남길 125,37.118770044004,127.437811838848,10329.69,14461566.0,826375.2000000001,Industrial,High-Confidence (Kakao),Cold_Chain
WH_00644,(주)에스피씨 지에프에스,전라남도,전라남도 장성군 장성읍 안평장동길 13,전남 장성군 장성읍 안평장동길 13,35.3325200176847,126.782621602776,1299.08,1818712.0,103926.40000000001,Food & Beverage,High-Confidence (Kakao),Cold_Chain
WH_00645,위킵 주식회사,인천광역시,인천광역시 서구 북항로206번길 22 (원창동),인천 서구 북항로206번길 22,37.5080950932596,126.626135686805,19419.06,27186684.0,1553524.8,Fashion & Cosmetics,High-Confidence (Kakao),Ambient
WH_00646,주식회사 슈피겐코리아,인천광역시,인천광역시 서구 정서진로 51 (오류동),인천 서구 정서진로 51,37.5593069498577,126.614801582981,25769.23,25769230.0,2576923.0,Electronics,High-Confidence (Kakao),Ambient
WH_00650,주식회사 파스토,인천광역시,인천광역시 서구 북항로178번길 46 (원창동),인천 서구 북항로178번길 46,37.5106415287911,126.630094556928,12689.09,12689090.0,1268909.0,Cold Storage,High-Confidence (Kakao),Ambient
WH_00651,시흥원앤원스마트물류피에프브이 주식회사,경기도,경기도 시흥시 공단1대로 383 (정왕동),경기 시흥시 공단1대로 383,37.3290801766333,126.741677230934,16617.16,16617160.0,1661716.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00652,주식회사자연농산농업회사법인,경상남도,경상남도 창녕군 대지면 우포1대로 1318,경남 창녕군 대지면 우포1대로 1318,35.5335547609951,128.460291940876,7946.0,7946000.0,794600.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00653,㈜엘엑스판토스,경기도,경기도 이천시 부발읍 중부대로1763번길 80-7,경기 이천시 부발읍 중부대로1763번길 80-7,37.2925994410119,127.498753830263,11482.0,16074799.999999998,918560.0,Electronics,High-Confidence (Kakao),Ambient
WH_00654,트랙스로지스코리아(주),경기도,경기도 이천시 부발읍 중부대로1707번길 110,경기 이천시 부발읍 중부대로1707번길 110,37.2937023293645,127.49913159007,14330.0,14330000.0,1433000.0,Food & Beverage,High-Confidence (Kakao),Ambient
WH_00655,(주)에치와이,충청남도,"충청남도 논산시 은진면 동산산업단지로 101-51, 1층층",충남 논산시 은진면 동산산업단지로 101-51,36.1359384731971,127.133540618181,20496.0,20496000.0,2049600.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00657,㈜엘엑스판토스,경기도,경기도 이천시 진상미로 1894 (대포동),경기 이천시 진상미로 1894,37.2166864030905,127.452387321152,18316.14,25642596.0,1465291.2000000002,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00658,머스크컨트랙트로지스틱스코리아(유),경기도,"경기도 이천시 부발읍 황무로 1911, 가동",경기 이천시 부발읍 황무로 1911,37.2523133592984,127.517804145448,21920.0,30687999.999999996,1753600.0,Fashion & Cosmetics,High-Confidence (Kakao),Cold_Chain
WH_00661,(주)에스지,전라남도,전라남도 광양시 광양읍 순광로 292-17,전남 광양시 광양읍 순광로 292-17,34.9632233618251,127.55015072297,3406.0,4768400.0,272480.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00662,(주)엠즈푸드시스템,경기도,경기도 안성시 원곡면 천덕산로 581,경기 안성시 원곡면 천덕산로 581,37.0827449953283,127.153859935881,7689.0,7689000.0,768900.0,Food & Beverage,High-Confidence (Kakao),Ambient
WH_00663,용마로지스㈜,경기도,"경기도 안성시 대덕면 소동산길 3-29, 2층",경기 안성시 대덕면 소동산길 3-29,37.0504440486988,127.230913319268,29005.09,29005090.0,2900509.0,Fashion & Cosmetics,High-Confidence (Kakao),Ambient
WH_00665,(주)위니온로지스,경기도,경기도 안성시 죽산면 걸미로 723-9,경기 안성시 죽산면 걸미로 723-9,37.0595257878244,127.407644973374,8250.0,11550000.0,660000.0,Electronics,High-Confidence (Kakao),Cold_Chain
WH_00668,케이미트광주물류,광주광역시,"광주광역시 광산구 하남산단10번로 60, 1층 3636호 (안청동)",광주 광산구 하남산단10번로 60,35.214982006397,126.803469845456,3423.15,3423150.0,342315.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00669,(주)씨제이대한통운,경기도,경기도 안성시 죽산면 걸미로 723-9,경기 안성시 죽산면 걸미로 723-9,37.0595257878244,127.407644973374,16524.0,16524000.0,1652400.0,Electronics,High-Confidence (Kakao),Ambient
WH_00670,씨제이대한통운(주),경기도,경기도 군포시 공단로36번길 1 (당정동),경기 군포시 공단로36번길 1,37.3496048365302,126.950981175005,3352.25,4693150.0,268180.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00671,일신방직(주)청주물류센터,충청북도,"충청북도 청주시 청원구 오창읍 두릉유리로 688, 일산방직(주)",충북 청주시 청원구 오창읍 두릉유리로 688,36.7286208309345,127.411775003139,10893.22,21350711.199999996,697166.0800000001,Food & Beverage,High-Confidence (Kakao),Cold_Chain
WH_00672,(주)디에스브이컨트랙트로지스틱스,인천광역시,인천광역시 중구 자유무역로 228 (운서동),인천 중구 자유무역로 228,37.4886471864387,126.471875907387,27546.93,38565702.0,2203754.4,Electronics,High-Confidence (Kakao),Cold_Chain
WH_00677,씨제이대한통운(주),강원특별자치도,강원특별자치도 원주시 문막읍 좁은목길 60,강원특별자치도 원주시 문막읍 좁은목길 60,37.3181861086701,127.835454216525,2136.6,2991240.0,170928.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00678,주식회사 로지스월드,경기도,"경기도 평택시 포승읍 황해희곡2로 51, 2층",경기 평택시 포승읍 황해희곡2로 51,36.9530609736045,126.867718772401,29560.05,41384070.0,2364804.0,Electronics,High-Confidence (Kakao),Ambient
WH_00679,㈜팀프레시,경기도,경기도 이천시 대월면 경충대로1687번길 205,경기 이천시 대월면 경충대로1687번길 205,37.2269448768482,127.511249269236,35461.090000000004,49645526.00000001,2836887.2000000007,Food & Beverage,High-Confidence (Kakao),Ambient
WH_00681,부산시기계공업협동조합,부산광역시,"부산광역시 사하구 다산로 164-1, 조합계량소 1동 (다대동)",부산 사하구 다산로 164-1,35.0671696176086,128.957909428795,5708.0,7991199.999999999,456640.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00695,씨제이대한통운 주식회사,경기도,"경기도 용인시 처인구 남사읍 형제로 26, 2~5층",,37.4138,127.5183,72011.56000000001,100816184.00000001,5760924.800000001,General Merchandise,Low-Confidence (Fallback),Cold_Chain
WH_00700,주식회사 엘엑스판토스,경기도,"경기도 여주시 가남읍 은봉길 5, 3층, 2(일부)층, 1(일부)층, 지하1(일부)층, 지하2층",경기 여주시 가남읍 은봉길 5,37.1916724121904,127.557716912479,40135.4,40135400.0,4013540.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00701,(주)비지에프로지스 대전센터,대전광역시,"대전광역시 유성구 대정북로 67, (주)비지에프리테일대전물류센터 (대정동)",대전 유성구 대정북로 67,36.3171910567715,127.323499676505,8355.0,8355000.0,835500.0,Food & Beverage,High-Confidence (Kakao),Ambient
WH_00702,씨제이대한통운㈜,경기도,경기도 이천시 호법면 안평로 59-35,경기 이천시 호법면 안평로 59-35,37.2282861184211,127.423239933782,2205.0,2205000.0,220500.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00703,㈜보우컴퍼니,경기도,경기도 이천시 마장면 마도로 177,경기 이천시 마장면 마도로 177,37.2713725497628,127.351817568569,3359.0,4702600.0,268720.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00706,주식회사 우정홀딩스,경기도,경기도 평택시 포승읍 포승산단로40번길 10,경기 평택시 포승읍 포승산단로40번길 10,36.9679386013008,126.857323474283,9714.82,13600748.0,777185.6000000001,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00708,씨제이대한통운_서부생수센터,인천광역시,"인천광역시 서구 갑문3로 26, 1동 (오류동)",인천 서구 갑문3로 26,37.5657861919928,126.603570841564,1689.0,1689000.0,168900.0,Food & Beverage,High-Confidence (Kakao),Ambient
WH_00709,주식회사 콜로세움코퍼레이션,경기도,"경기도 여주시 장여로 1610, 4층 (삼교동)",경기 여주시 장여로 1610,37.2422497162789,127.655253310508,3111.98,3111980.0,311198.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00710,주식회사 엘앤디,경기도,"경기도 평택시 포승읍 황해희곡2로 51, 3층",경기 평택시 포승읍 황해희곡2로 51,36.9530609736045,126.867718772401,19927.57,27898598.0,1594205.6,Food & Beverage,High-Confidence (Kakao),Ambient
WH_00711,씨제이대한통운 주식회사,경기도,"경기도 김포시 고촌읍 아라육로57번길 45, 2층",경기 김포시 고촌읍 아라육로57번길 45,37.5907006041633,126.793967908301,4958.7,6942180.0,396696.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00712,씨제이대한통운 주식회사,경기도,"경기도 김포시 고촌읍 아라육로57번길 108, 3층",경기 김포시 고촌읍 아라육로57번길 108,37.5914670817242,126.797458530021,3528.0,4939200.0,282240.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00713,씨제이대한통운㈜,경기도,경기도 이천시 장호원읍 경충대로 634,경기 이천시 장호원읍 경충대로 634,37.1554122336949,127.579076598508,29105.17,40747238.0,2328413.6,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00714,씨제이대한통운㈜ 이천스타벅스센터,경기도,"경기도 이천시 호법면 중부대로798번길 106, B2층",경기 이천시 호법면 중부대로798번길 106,37.2394804969919,127.408919940645,2753.0,2753000.0,275300.0,Food & Beverage,High-Confidence (Kakao),Ambient
WH_00715,(주)다다로지스,인천광역시,인천광역시 서구 갑문3로 26 (오류동),인천 서구 갑문3로 26,37.5657861919928,126.603570841564,5900.0,8259999.999999999,472000.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00716,삼양로지스틱스,경상북도,경상북도 칠곡군 지천면 금호로 192,경북 칠곡군 지천면 금호로 192,35.9490700402957,128.443826421273,2183.56,3056984.0,174684.80000000002,General Merchandise,High-Confidence (Kakao),Ambient
WH_00717,주식회사 블루스타,경기도,"경기도 여주시 가남읍 경충대로 1049, 3층",경기 여주시 가남읍 경충대로 1049,37.1882009301151,127.559845606606,7793.81,10911334.0,623504.8,General Merchandise,High-Confidence (Kakao),Ambient
WH_00718,(주)한밭로지스틱,세종특별자치시,세종특별자치시 부강면 부강외천로 340,세종특별자치시 부강면 부강외천로 340,36.5269511371154,127.404828653369,3643.0,5100200.0,291440.0,Food & Beverage,High-Confidence (Kakao),Cold_Chain
WH_00719,(주)브렌치포인트,경기도,경기도 안산시 단원구 산단로 158 (원시동),경기 안산시 단원구 산단로 158,37.3095230688522,126.790882807027,62481.7,122464131.99999999,3998828.8000000003,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00720,(주)브렌치포인트,경기도,경기도 안산시 단원구 산단로 158 (원시동),경기 안산시 단원구 산단로 158,37.3095230688522,126.790882807027,36612.98,71761440.79999998,2343230.72,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00721,씨제이대한통운 주식회사,충청북도,충청북도 제천시 원강저로 39 (강제동),충북 제천시 원강저로 39,37.1164746160427,128.226074820714,1290.66,1806924.0,103252.8,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00722,(주)한밭로지스틱,충청북도,"충청북도 옥천군 군서면 동평3길 45-66, 주택",충북 옥천군 군서면 동평3길 45-66,36.2778981075413,127.535091063797,6348.0,6348000.0,634800.0,Food & Beverage,High-Confidence (Kakao),Ambient
WH_00723,롯데글로벌로지스(주),경기도,"경기도 오산시 동부대로 446, 오산 풍농물류센터 3층 (원동)",경기 오산시 동부대로 446,37.1420118565642,127.079439261351,12225.87,23962705.2,782455.68,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00724,씨제이대한통운(주) (송파Bsub),경기도,경기도 광주시 직동로 19-5 (직동),경기 광주시 직동로 19-5,37.3995805176134,127.201062360058,2810.16,3934223.9999999995,224812.80000000002,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00725,주식회사 볼드나인,인천광역시,"인천광역시 서구 북항단지로 91, 9층 (원창동)",인천 서구 북항단지로 91,37.5033093420414,126.61505542112,12461.21,24423971.599999998,797517.4400000001,Fashion & Cosmetics,High-Confidence (Kakao),Cold_Chain
WH_00726,씨제이대한통운(주),경상북도,경상북도 안동시 서후면 북평로 167,경북 안동시 서후면 북평로 167,36.627570282741,128.697865856452,3273.0,3273000.0,327300.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00727,(주)공간지엘씨,경기도,경기도 안성시 미양면 미양로 156,경기 안성시 미양면 미양로 156,36.9637318249475,127.196035934191,11359.28,15902991.999999998,908742.4,Food & Beverage,High-Confidence (Kakao),Ambient
WH_00728,씨제이대한통운 주식회사,경기도,"경기도 부천시 오정구 신흥로511번길 144, 부흥상사 오정물류단지 물류창고 (오정동)",경기 부천시 오정구 신흥로511번길 144,37.5312057365891,126.770798626715,2296.6,2296600.0,229660.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00729,롯데글로벌로지스㈜,경기도,경기도 이천시 호법면 중부대로866번길 55,경기 이천시 호법면 중부대로866번길 55,37.2412612077514,127.429315834152,4231.0,5923400.0,338480.0,Food & Beverage,High-Confidence (Kakao),Cold_Chain
WH_00730,삼양로지스틱스(주),부산광역시,부산광역시 기장군 장안읍 반룡산단로 134,부산 기장군 장안읍 반룡산단로 134,35.333494813904,129.252358384266,2475.0,2475000.0,247500.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00731,씨제이대한통운 주식회사,경기도,경기도 고양시 덕양구 동헌로235번길 28 (대자동),경기 고양시 덕양구 동헌로235번길 28,37.7124081923492,126.880998644992,2128.48,2979872.0,170278.40000000002,General Merchandise,High-Confidence (Kakao),Ambient
WH_00732,삼양로지스틱스(주),경기도,경기도 광주시 곤지암읍 백고개길 199,경기 광주시 곤지암읍 백고개길 199,37.3533161181849,127.316742836405,4471.2,4471200.0,447120.0,Food & Beverage,High-Confidence (Kakao),Ambient
WH_00733,주식회사 두핸즈,충청북도,"충청북도 음성군 감곡면 상우길 103-24, 미라지 1층",충북 음성군 감곡면 상우길 103-24,37.1283060484706,127.670179319257,13233.2,13233200.0,1323320.0,Food & Beverage,High-Confidence (Kakao),Ambient
WH_00734,삼양로지스틱스(주),경기도,"경기도 고양시 일산서구 송포백송길 6, 삼양식품 (덕이동)",경기 고양시 일산서구 송포백송길 6,37.6943929373946,126.739545356679,1604.52,1604520.0,160452.0,Food & Beverage,High-Confidence (Kakao),Ambient
WH_00735,(유)서해물류,전북특별자치도,"전북특별자치도 익산시 함라면 용산로 459, (유)서해물류",전북특별자치도 익산시 함라면 용산로 459,36.0545400010489,126.91714173557,2255.1,3157140.0,180408.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00736,씨제이대한통운㈜,경기도,경기도 이천시 마장면 덕평로 831-35,경기 이천시 마장면 덕평로 831-35,37.2323175688056,127.363912924722,16182.0,16182000.0,1618200.0,Food & Beverage,High-Confidence (Kakao),Ambient
WH_00737,씨제이대한통운(주),경기도,"경기도 여주시 가남읍 경충대로 1049, 지하2층",경기 여주시 가남읍 경충대로 1049,37.1882009301151,127.559845606606,5523.18,7732451.999999999,441854.4,Medical,High-Confidence (Kakao),Ambient
WH_00738,㈜성도비에스 진천지점,충청북도,충청북도 진천군 초평면 은암산단로 229,충북 진천군 초평면 은암산단로 229,36.7921790096656,127.526154700696,16948.19,23727466.0,1355855.2,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00739,"씨제이대한통운㈜ 강서A, 김포B",경기도,"경기도 김포시 고촌읍 아라육로57번길 108, 1층",경기 김포시 고촌읍 아라육로57번길 108,37.5914670817242,126.797458530021,8550.64,8550640.0,855064.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00740,(주)한진,경기도,"경기도 군포시 번영로 82, 한국복합물류(주) 관리동 H동 1,2,3,4,5층 (부곡동)",경기 군포시 번영로 82,37.3309459272918,126.93722666624,18644.72,26102608.0,1491577.6,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00741,씨제이대한통운(주),경상남도,경상남도 창원시 의창구 북면 신촌본포로 315,경남 창원시 의창구 북면 신촌본포로 315,35.3551579054755,128.635618777139,4800.0,4800000.0,480000.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00742,주식회사 한진,인천광역시,"인천광역시 서구 북항단지로 91, 1층 (원창동)",인천 서구 북항단지로 91,37.5033093420414,126.61505542112,28150.0,39410000.0,2252000.0,Cold Storage,High-Confidence (Kakao),Ambient
WH_00743,롯데글로벌로지스(주) 산막공단북3길 9,경상남도,"경상남도 양산시 산막공단북3길 9, 롯데쇼핑물류센타(주) (산막동)",경남 양산시 산막공단북3길 9,35.3700123211778,129.054239002443,3966.0,5552400.0,317280.0,General Merchandise,High-Confidence (Kakao),Cold_Chain
WH_00744,(주)실리콘투,경기도,경기도 광주시 오포로 650-23 (추자동),경기 광주시 오포로 650-23,37.3568189906527,127.218610801829,24074.47,24074470.0,2407447.0,Fashion & Cosmetics,High-Confidence (Kakao),Ambient
WH_00746,톨글로벌로지스틱스코리아㈜,경기도,"경기도 이천시 백사면 이여로 404, B2층",경기 이천시 백사면 이여로 404,37.3298078258945,127.481907985866,23505.34,23505340.0,2350534.0,Fashion & Cosmetics,High-Confidence (Kakao),Ambient
WH_00747,에이치엘비테라퓨틱스㈜,경기도,경기도 이천시 부발읍 중부대로2000번길 37,경기 이천시 부발읍 중부대로2000번길 37,37.2876838916284,127.533326509538,2318.0,2318000.0,231800.0,Medical,High-Confidence (Kakao),Ambient
WH_00748,롯데글로벌로지스(주),세종특별자치시,세종특별자치시 부강면 부강외천로 246-17,세종특별자치시 부강면 부강외천로 246-17,36.5276423202547,127.394228400566,4703.0,9217880.0,300992.0,Food & Beverage,High-Confidence (Kakao),Cold_Chain
WH_00749,스마트로지스(주),경기도,"경기도 여주시 가남읍 여주남로 782, 3-2층, 3-3층",경기 여주시 가남읍 여주남로 782-3,37.2341902819857,127.571917189311,10032.0,10032000.0,1003200.0,Fashion & Cosmetics,High-Confidence (Kakao),Ambient
WH_00750,주식회사 우주로지스틱,광주광역시,광주광역시 광산구 비아중앙로 104 (비아동),광주 광산구 비아중앙로 104,35.2274604739501,126.825100772095,1281.8,1794520.0,102544.0,Cold Storage,High-Confidence (Kakao),Cold_Chain
WH_00751,로지스팟 주식회사,경기도,경기도 평택시 서탄면 발안로 1198-5,경기 평택시 서탄면 발안로 1198-5,37.1341720289224,127.034281233873,6184.78,8658692.0,494782.4,General Merchandise,High-Confidence (Kakao),Ambient
WH_00752,(주)한진,전북특별자치도,전북특별자치도 군산시 공항로 587 (개사동),전북특별자치도 군산시 공항로 587,35.9382018220107,126.652349265449,1382.92,1382920.0,138292.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00753,㈜한진,강원특별자치도,강원특별자치도 춘천시 신북읍 영서로 3287,강원특별자치도 춘천시 신북읍 영서로 3287,37.9414409804413,127.710857676954,2070.11,2070110.0,207011.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00754,세바코리아주식회사 케이허브,인천광역시,"인천광역시 서구 드림로 700, 켄달스퀘어검단로지스틱스파크 7층 (당하동)",인천 서구 드림로 700,37.5786296341776,126.712977072142,9550.0,9550000.0,955000.0,Fashion & Cosmetics,High-Confidence (Kakao),Ambient
WH_00755,용마로지스 주식회사,경기도,"경기도 김포시 고촌읍 아라육로 75, 제일모직 수도권 통합물류센터 3층",경기 김포시 고촌읍 아라육로 75,37.5898510238836,126.792148682581,2678.83,3750362.0,214306.4,General Merchandise,High-Confidence (Kakao),Ambient
WH_00756,페라리 로지스틱스 코리아 주식회사,경기도,"경기도 김포시 고촌읍 아라육로57번길 45, 3층",경기 김포시 고촌읍 아라육로57번길 45,37.5907006041633,126.793967908301,4308.45,4308450.0,430845.0,Fashion & Cosmetics,High-Confidence (Kakao),Ambient
WH_00757,유피에스에스씨에스코리아(주),서울특별시,"서울특별시 중구 만리재로37길 5, DHL강북물류센타 1동 B1,1,2층 (만리동1가)",서울 중구 만리재로37길 5,37.5563402928768,126.967894598882,1479.89,1479890.0,147989.0,General Merchandise,High-Confidence (Kakao),Ambient
WH_00758,씨제이대한통운(주),경기도,경기도 화성시 병점구 안녕남로 181 (안녕동),경기 화성시 병점구 안녕남로 181,37.1980449008379,126.999114555657,25765.0,50499400.0,1648960.0,Medical,High-Confidence (Kakao),Cold_Chain
WH_00759,㈜엘에스씨,경기도,경기도 이천시 마장면 덕평로661번길 53,경기 이천시 마장면 덕평로661번길 53,37.2172172988265,127.37348037387,8133.99,11387586.0,650719.2000000001,General Merchandise,High-Confidence (Kakao),Ambient
WH_00760,(주)한진,충청남도,충청남도 서산시 남부순환로 161 (장동),충남 서산시 남부순환로 161,36.7424555471088,126.485817503852,1393.74,1393740.0,139374.0,General Merchandise,High-Confidence (Kakao),Ambient
