hub_id,company_name,sido,lat,lon,area_m2,fixed_cost,capacity_tons,storage_item
WH_0501,LogiCorp Gyeonggi 501,Gyeonggi,37.320402595739836,127.54749111828558,2016,2016000,1008.0,Mixed Goods
WH_0502,LogiCorp Gyeonggi 502,Gyeonggi,37.2157966233169,127.42653463636421,4701,4701000,2350.5,Mixed Goods
WH_0503,LogiCorp Gyeonggi 503,Gyeonggi,37.349404666322414,127.41443685301891,909,909000,454.5,Mixed Goods
WH_0504,LogiCorp Gyeonggi 504,Gyeonggi,37.4013341641057,127.29259194389535,12235,12235000,6117.5,Mixed Goods
WH_0505,LogiCorp Gyeonggi 505,Gyeonggi,37.426165962940175,127.29966727508025,3391,3391000,1695.5,Mixed Goods
WH_0506,LogiCorp Gyeonggi 506,Gyeonggi,37.30097653916141,127.56617617656288,24552,24552000,12276.0,Mixed Goods
WH_0507,LogiCorp Gyeonggi 507,Gyeonggi,37.13252412955314,127.53555391187211,4056,4056000,2028.0,Mixed Goods
WH_0508,LogiCorp Gyeonggi 508,Gyeonggi,37.51450101146757,127.55027949423565,1993,1993000,996.5,Mixed Goods
WH_0509,LogiCorp Gyeonggi 509,Gyeonggi,37.36594190965001,127.39889612147947,17876,17876000,8938.0,Mixed Goods
WH_0510,LogiCorp Gyeonggi 510,Gyeonggi,37.41699674730079,127.80347860286295,4570,4570000,2285.0,Mixed Goods
WH_0511,LogiCorp Gyeonggi 511,Gyeonggi,37.30753898496343,127.29124284110807,565,565000,282.5,Mixed Goods
WH_0512,LogiCorp Gyeonggi 512,Gyeonggi,37.17617960854918,127.55836899765171,9050,9050000,4525.0,Mixed Goods
WH_0513,LogiCorp Gyeonggi 513,Gyeonggi,37.17662139469518,127.6525557471114,2753,2753000,1376.5,Mixed Goods
WH_0514,LogiCorp Gyeonggi 514,Gyeonggi,37.435818951797835,127.76013309423831,14418,14418000,7209.0,Mixed Goods
WH_0515,LogiCorp Gyeonggi 515,Gyeonggi,37.37352040281413,127.3846211661877,500,500000,250.0,Mixed Goods
WH_0516,LogiCorp Gyeonggi 516,Gyeonggi,37.30592700211364,127.48663046417585,1503,1503000,751.5,Mixed Goods
WH_0517,LogiCorp Gyeonggi 517,Gyeonggi,37.39411145493616,127.52982778244382,3752,3752000,1876.0,Mixed Goods
WH_0518,LogiCorp Gyeonggi 518,Gyeonggi,37.316299612876485,127.543598200795,8353,8353000,4176.5,Mixed Goods
WH_0519,LogiCorp Gyeonggi 519,Gyeonggi,37.250240138383575,127.72993985696193,4366,4366000,2183.0,Mixed Goods
WH_0520,LogiCorp Gyeonggi 520,Gyeonggi,37.416627443441726,127.62453216348848,6502,6502000,3251.0,Mixed Goods
WH_0521,LogiCorp Gyeonggi 521,Gyeonggi,37.55677049508699,127.56136862478027,2357,2357000,1178.5,Mixed Goods
WH_0522,LogiCorp Gyeonggi 522,Gyeonggi,37.46802552878092,127.34674106890189,5599,5599000,2799.5,Mixed Goods
WH_0523,LogiCorp Gyeonggi 523,Gyeonggi,37.40881550140333,127.48708247140911,4212,4212000,2106.0,Mixed Goods
WH_0524,LogiCorp Gyeonggi 524,Gyeonggi,37.13152264317536,127.43599126383886,5494,5494000,2747.0,Mixed Goods
WH_0525,LogiCorp Gyeonggi 525,Gyeonggi,37.43777845879961,127.3641487288611,22446,22446000,11223.0,Mixed Goods
WH_0526,LogiCorp Gyeonggi 526,Gyeonggi,37.283873772767826,127.663718580079,8206,8206000,4103.0,Mixed Goods
WH_0527,LogiCorp Gyeonggi 527,Gyeonggi,37.31686590352343,127.78459663389143,1173,1173000,586.5,Mixed Goods
WH_0528,LogiCorp Gyeonggi 528,Gyeonggi,37.5516731260415,127.66838734770644,2198,2198000,1099.0,Mixed Goods
WH_0529,LogiCorp Gyeonggi 529,Gyeonggi,37.62266979500965,127.48079302281015,6950,6950000,3475.0,Mixed Goods
WH_0530,LogiCorp Gyeonggi 530,Gyeonggi,37.45284827581568,127.49815368877941,13003,13003000,6501.5,Mixed Goods
WH_0531,LogiCorp Gyeonggi 531,Gyeonggi,37.53282330808283,127.25602020401426,23511,23511000,11755.5,Mixed Goods
WH_0532,LogiCorp Gyeonggi 532,Gyeonggi,37.16442620179465,127.67318193065124,18997,18997000,9498.5,Mixed Goods
WH_0533,LogiCorp Gyeonggi 533,Gyeonggi,37.25015503546772,127.4566778568068,1304,1304000,652.0,Mixed Goods
WH_0534,LogiCorp Gyeonggi 534,Gyeonggi,37.381561845456694,127.47209485737214,12526,12526000,6263.0,Mixed Goods
WH_0535,LogiCorp Gyeonggi 535,Gyeonggi,37.610346311917944,127.72765257161849,2503,2503000,1251.5,Mixed Goods
WH_0536,LogiCorp Gyeonggi 536,Gyeonggi,37.38241671893832,127.26578427116685,1869,1869000,934.5,Mixed Goods
WH_0537,LogiCorp Gyeonggi 537,Gyeonggi,37.55852774496462,127.76063742353223,1117,1117000,558.5,Mixed Goods
WH_0538,LogiCorp Gyeonggi 538,Gyeonggi,37.324930361127066,127.51433913645616,6879,6879000,3439.5,Mixed Goods
WH_0539,LogiCorp Gyeonggi 539,Gyeonggi,37.29235947201175,127.58190915666961,2783,2783000,1391.5,Mixed Goods
WH_0540,LogiCorp Gyeonggi 540,Gyeonggi,37.41163215936826,127.60024263720055,4953,4953000,2476.5,Mixed Goods
WH_0541,LogiCorp Gyeonggi 541,Gyeonggi,37.348342116421016,127.50185852941112,4420,4420000,2210.0,Mixed Goods
WH_0542,LogiCorp Gyeonggi 542,Gyeonggi,37.35829834551768,127.47948059059993,33469,33469000,16734.5,Mixed Goods
WH_0543,LogiCorp Gyeonggi 543,Gyeonggi,37.49793791719119,127.47397795229563,11343,11343000,5671.5,Mixed Goods
WH_0544,LogiCorp Gyeonggi 544,Gyeonggi,37.3637270765366,127.69426869563799,7658,7658000,3829.0,Mixed Goods
WH_0545,LogiCorp Gyeonggi 545,Gyeonggi,37.397704678399364,127.58545753887154,746,746000,373.0,Mixed Goods
WH_0546,LogiCorp Gyeonggi 546,Gyeonggi,37.244784879663534,127.33921124904013,5834,5834000,2917.0,Mixed Goods
WH_0547,LogiCorp Gyeonggi 547,Gyeonggi,37.67367724992277,127.85299502192889,10569,10569000,5284.5,Mixed Goods
WH_0548,LogiCorp Gyeonggi 548,Gyeonggi,37.48892667124167,127.24814133987708,2563,2563000,1281.5,Mixed Goods
WH_0549,LogiCorp Gyeonggi 549,Gyeonggi,37.29563243721377,127.42517286026234,4017,4017000,2008.5,Mixed Goods
WH_0550,LogiCorp Gyeonggi 550,Gyeonggi,37.342986413345436,127.22140502844363,12058,12058000,6029.0,Mixed Goods
WH_0551,LogiCorp Gyeonggi 551,Gyeonggi,37.25288854613903,127.55418702961667,59213,59213000,29606.5,Mixed Goods
WH_0552,LogiCorp Gyeonggi 552,Gyeonggi,37.27589231126204,127.13875687158804,3487,3487000,1743.5,Mixed Goods
WH_0553,LogiCorp Gyeonggi 553,Gyeonggi,37.57894394524979,127.81205211813308,1124,1124000,562.0,Mixed Goods
WH_0554,LogiCorp Gyeonggi 554,Gyeonggi,37.48830488348548,127.44850343148299,4328,4328000,2164.0,Mixed Goods
WH_0555,LogiCorp Gyeonggi 555,Gyeonggi,37.81045150205256,127.29285445074072,6664,6664000,3332.0,Mixed Goods
WH_0556,LogiCorp Gyeonggi 556,Gyeonggi,37.48395397576482,127.68116794874089,5528,5528000,2764.0,Mixed Goods
WH_0557,LogiCorp Gyeonggi 557,Gyeonggi,37.46000758092562,127.45955271488673,6788,6788000,3394.0,Mixed Goods
WH_0558,LogiCorp Gyeonggi 558,Gyeonggi,37.36232115867539,127.6115357834784,3154,3154000,1577.0,Mixed Goods
WH_0559,LogiCorp Gyeonggi 559,Gyeonggi,37.47036505908533,127.51391057794724,18982,18982000,9491.0,Mixed Goods
WH_0560,LogiCorp Gyeonggi 560,Gyeonggi,37.40609094146173,127.25234512976897,22344,22344000,11172.0,Mixed Goods
WH_0561,LogiCorp Gyeonggi 561,Gyeonggi,37.277940154870606,127.42023504920267,2405,2405000,1202.5,Mixed Goods
WH_0562,LogiCorp Gyeonggi 562,Gyeonggi,37.619965713975624,127.1979488679032,212203,212203000,106101.5,Mixed Goods
WH_0563,LogiCorp Gyeonggi 563,Gyeonggi,37.57220852135991,127.55178583711937,4601,4601000,2300.5,Mixed Goods
WH_0564,LogiCorp Gyeonggi 564,Gyeonggi,37.45663311122865,127.59646836425689,10660,10660000,5330.0,Mixed Goods
WH_0565,LogiCorp Gyeonggi 565,Gyeonggi,37.49714066990052,127.53173710218829,3878,3878000,1939.0,Mixed Goods
WH_0566,LogiCorp Gyeonggi 566,Gyeonggi,37.39110900745197,127.4890637579471,19159,19159000,9579.5,Mixed Goods
WH_0567,LogiCorp Gyeonggi 567,Gyeonggi,37.50283350834213,127.07724170480036,10798,10798000,5399.0,Mixed Goods
WH_0568,LogiCorp Gyeonggi 568,Gyeonggi,37.44301042920782,127.5154936865331,3083,3083000,1541.5,Mixed Goods
WH_0569,LogiCorp Gyeonggi 569,Gyeonggi,37.5824169079979,127.66042896931843,1944,1944000,972.0,Mixed Goods
WH_0570,LogiCorp Gyeonggi 570,Gyeonggi,37.47485784306868,127.3725514898188,939,939000,469.5,Mixed Goods
WH_0571,LogiCorp Gyeonggi 571,Gyeonggi,37.31979241631151,127.6476590208574,15425,15425000,7712.5,Mixed Goods
WH_0572,LogiCorp Gyeonggi 572,Gyeonggi,37.4907628130146,127.62706436802719,9131,9131000,4565.5,Mixed Goods
WH_0573,LogiCorp Gyeonggi 573,Gyeonggi,37.31757776071656,127.58308838170109,12842,12842000,6421.0,Mixed Goods
WH_0574,LogiCorp Gyeonggi 574,Gyeonggi,37.526943699472035,127.69663700572119,11498,11498000,5749.0,Mixed Goods
WH_0575,LogiCorp Gyeonggi 575,Gyeonggi,37.46651723113124,127.67882253574746,4761,4761000,2380.5,Mixed Goods
WH_0576,LogiCorp Gyeonggi 576,Gyeonggi,37.281518802315844,127.49383995540843,2010,2010000,1005.0,Mixed Goods
WH_0577,LogiCorp Gyeonggi 577,Gyeonggi,37.31252325875384,127.49662219939268,1899,1899000,949.5,Mixed Goods
WH_0578,LogiCorp Gyeonggi 578,Gyeonggi,37.36760577055414,127.23425779995692,6348,6348000,3174.0,Mixed Goods
WH_0579,LogiCorp Gyeonggi 579,Gyeonggi,37.413980821304335,127.39573670533977,10841,10841000,5420.5,Mixed Goods
WH_0580,LogiCorp Gyeonggi 580,Gyeonggi,37.554435520643985,127.27716602034465,1968,1968000,984.0,Mixed Goods
WH_0581,LogiCorp Gyeonggi 581,Gyeonggi,37.29842864753191,127.37731453483367,13298,13298000,6649.0,Mixed Goods
WH_0582,LogiCorp Gyeonggi 582,Gyeonggi,37.384726079184084,127.47862277380341,500,500000,250.0,Mixed Goods
WH_0583,LogiCorp Gyeonggi 583,Gyeonggi,37.50911270453138,127.33241124077198,5281,5281000,2640.5,Mixed Goods
WH_0584,LogiCorp Gyeonggi 584,Gyeonggi,37.45540654069373,127.72239878937579,1022,1022000,511.0,Mixed Goods
WH_0585,LogiCorp Gyeonggi 585,Gyeonggi,36.960873176626876,127.54587743171305,42643,42643000,21321.5,Mixed Goods
WH_0586,LogiCorp Gyeonggi 586,Gyeonggi,37.59964195294092,127.5497489122912,2724,2724000,1362.0,Mixed Goods
WH_0587,LogiCorp Gyeonggi 587,Gyeonggi,37.5348683894956,127.37226807004433,8705,8705000,4352.5,Mixed Goods
WH_0588,LogiCorp Gyeonggi 588,Gyeonggi,37.489620523875,127.67733148612483,134806,134806000,67403.0,Mixed Goods
WH_0589,LogiCorp Gyeonggi 589,Gyeonggi,37.47266239507682,127.44195545614387,4766,4766000,2383.0,Mixed Goods
WH_0590,LogiCorp Gyeonggi 590,Gyeonggi,37.14843861426663,127.41409303033664,3007,3007000,1503.5,Mixed Goods
WH_0591,LogiCorp Gyeonggi 591,Gyeonggi,37.335186740309815,127.54115323080505,1832,1832000,916.0,Mixed Goods
WH_0592,LogiCorp Gyeonggi 592,Gyeonggi,37.581954600098676,127.51833105973773,4860,4860000,2430.0,Mixed Goods
WH_0593,LogiCorp Gyeonggi 593,Gyeonggi,37.36461579252306,127.54157860257884,13228,13228000,6614.0,Mixed Goods
WH_0594,LogiCorp Gyeonggi 594,Gyeonggi,37.283730467643366,127.4195825266387,3414,3414000,1707.0,Mixed Goods
WH_0595,LogiCorp Gyeonggi 595,Gyeonggi,37.21191936147902,127.39541132104178,2775,2775000,1387.5,Mixed Goods
WH_0596,LogiCorp Gyeonggi 596,Gyeonggi,37.54495837710691,127.55768419935029,6200,6200000,3100.0,Mixed Goods
WH_0597,LogiCorp Gyeonggi 597,Gyeonggi,37.5414346943252,127.49769423174008,7852,7852000,3926.0,Mixed Goods
WH_0598,LogiCorp Gyeonggi 598,Gyeonggi,37.39831673706013,127.55810435240994,2442,2442000,1221.0,Mixed Goods
WH_0599,LogiCorp Gyeonggi 599,Gyeonggi,37.04797742625854,127.49815812567205,27100,27100000,13550.0,Mixed Goods
WH_0600,LogiCorp Gyeonggi 600,Gyeonggi,37.55273231033624,127.66310962268867,21663,21663000,10831.5,Mixed Goods
WH_0601,LogiCorp Gyeonggi 601,Gyeonggi,37.42709863864422,127.54789735611084,2342,2342000,1171.0,Mixed Goods
WH_0602,LogiCorp Gyeonggi 602,Gyeonggi,37.36638907159595,127.61066567246567,20841,20841000,10420.5,Mixed Goods
WH_0603,LogiCorp Gyeonggi 603,Gyeonggi,37.392883058647854,127.45077161027228,4918,4918000,2459.0,Mixed Goods
WH_0604,LogiCorp Gyeonggi 604,Gyeonggi,37.503981012339366,127.30172177757997,500,500000,250.0,Mixed Goods
WH_0605,LogiCorp Gyeonggi 605,Gyeonggi,37.331219472576265,127.33519313611288,2671,2671000,1335.5,Mixed Goods
WH_0606,LogiCorp Gyeonggi 606,Gyeonggi,37.39163295217738,127.45031273864655,28084,28084000,14042.0,Mixed Goods
WH_0607,LogiCorp Gyeonggi 607,Gyeonggi,37.46281171469035,127.56337115394162,10370,10370000,5185.0,Mixed Goods
WH_0608,LogiCorp Gyeonggi 608,Gyeonggi,37.242975032332886,127.67416676811304,4488,4488000,2244.0,Mixed Goods
WH_0609,LogiCorp Gyeonggi 609,Gyeonggi,37.514372092586186,127.35752141504398,762,762000,381.0,Mixed Goods
WH_0610,LogiCorp Gyeonggi 610,Gyeonggi,37.536483448703756,127.57476142891463,1665,1665000,832.5,Mixed Goods
WH_0611,LogiCorp Gyeonggi 611,Gyeonggi,37.2833505378088,127.68711521766221,1179,1179000,589.5,Mixed Goods
WH_0612,LogiCorp Gyeonggi 612,Gyeonggi,37.660200942988396,127.38320688980282,10573,10573000,5286.5,Mixed Goods
WH_0613,LogiCorp Gyeonggi 613,Gyeonggi,37.364507228637656,127.60877811466234,2558,2558000,1279.0,Mixed Goods
WH_0614,LogiCorp Gyeonggi 614,Gyeonggi,37.38938106408916,127.52443787630935,1476,1476000,738.0,Mixed Goods
WH_0615,LogiCorp Gyeonggi 615,Gyeonggi,37.52492365181302,127.44131796502926,3736,3736000,1868.0,Mixed Goods
WH_0616,LogiCorp Gyeonggi 616,Gyeonggi,37.264647593808725,127.1339499511807,3908,3908000,1954.0,Mixed Goods
WH_0617,LogiCorp Gyeonggi 617,Gyeonggi,37.77569231324194,127.6359906431847,4802,4802000,2401.0,Mixed Goods
WH_0618,LogiCorp Gyeonggi 618,Gyeonggi,37.37436637561876,127.5216698839218,9476,9476000,4738.0,Mixed Goods
WH_0619,LogiCorp Gyeonggi 619,Gyeonggi,37.23667807770367,127.68544825420032,11596,11596000,5798.0,Mixed Goods
WH_0620,LogiCorp Gyeonggi 620,Gyeonggi,37.52152785885619,127.58407136082145,5032,5032000,2516.0,Mixed Goods
WH_0621,LogiCorp Gyeonggi 621,Gyeonggi,37.514729185395026,127.6070721200612,3214,3214000,1607.0,Mixed Goods
WH_0622,LogiCorp Gyeonggi 622,Gyeonggi,37.32775973406547,127.53357844428929,31534,31534000,15767.0,Mixed Goods
WH_0623,LogiCorp Gyeonggi 623,Gyeonggi,37.227933938651915,127.29817121013713,5989,5989000,2994.5,Mixed Goods
WH_0624,LogiCorp Gyeonggi 624,Gyeonggi,37.42143315527841,127.54430124965556,6586,6586000,3293.0,Mixed Goods
WH_0625,LogiCorp Gyeonggi 625,Gyeonggi,37.38031966180478,127.74177951579031,720,720000,360.0,Mixed Goods
WH_0626,LogiCorp Gyeonggi 626,Gyeonggi,37.289525446282966,127.50281178597764,684,684000,342.0,Mixed Goods
WH_0627,LogiCorp Gyeonggi 627,Gyeonggi,37.38742183933519,127.7675205248592,5040,5040000,2520.0,Mixed Goods
WH_0628,LogiCorp Gyeonggi 628,Gyeonggi,37.448405135857804,127.32927528522411,2346,2346000,1173.0,Mixed Goods
WH_0629,LogiCorp Gyeonggi 629,Gyeonggi,37.35752054295141,127.47064273548656,22879,22879000,11439.5,Mixed Goods
WH_0630,LogiCorp Gyeonggi 630,Gyeonggi,37.49745365910877,127.35158130645944,6606,6606000,3303.0,Mixed Goods
WH_0631,LogiCorp Gyeonggi 631,Gyeonggi,37.48853326227452,127.68932235577819,32750,32750000,16375.0,Mixed Goods
WH_0632,LogiCorp Gyeonggi 632,Gyeonggi,37.261535871225824,127.39667137331844,1087,1087000,543.5,Mixed Goods
WH_0633,LogiCorp Gyeonggi 633,Gyeonggi,37.37869702113395,127.58825375616695,16071,16071000,8035.5,Mixed Goods
WH_0634,LogiCorp Gyeonggi 634,Gyeonggi,37.40240734645362,127.47032287151177,5896,5896000,2948.0,Mixed Goods
WH_0635,LogiCorp Gyeonggi 635,Gyeonggi,37.288528564755495,127.8317308082542,714,714000,357.0,Mixed Goods
WH_0636,LogiCorp Gyeonggi 636,Gyeonggi,37.44151108683436,127.82184093288444,4955,4955000,2477.5,Mixed Goods
WH_0637,LogiCorp Gyeonggi 637,Gyeonggi,37.38529414474978,127.46468318657843,3958,3958000,1979.0,Mixed Goods
WH_0638,LogiCorp Gyeonggi 638,Gyeonggi,37.619727271201484,127.18652071330057,30950,30950000,15475.0,Mixed Goods
WH_0639,LogiCorp Gyeonggi 639,Gyeonggi,37.20020642713248,127.47830215061484,2936,2936000,1468.0,Mixed Goods
WH_0640,LogiCorp Gyeonggi 640,Gyeonggi,37.50208299046561,127.27858134721744,8558,8558000,4279.0,Mixed Goods
WH_0641,LogiCorp Gyeonggi 641,Gyeonggi,37.71744644349303,127.31382389931107,6171,6171000,3085.5,Mixed Goods
WH_0642,LogiCorp Gyeonggi 642,Gyeonggi,37.31450267333051,127.58218308092896,5029,5029000,2514.5,Mixed Goods
WH_0643,LogiCorp Gyeonggi 643,Gyeonggi,37.317576963643354,127.59148084273066,42840,42840000,21420.0,Mixed Goods
WH_0644,LogiCorp Gyeonggi 644,Gyeonggi,37.38516443124091,127.62626369132222,1041,1041000,520.5,Mixed Goods
WH_0645,LogiCorp Gyeonggi 645,Gyeonggi,37.270334543477304,127.58916094168205,29171,29171000,14585.5,Mixed Goods
WH_0646,LogiCorp Gyeonggi 646,Gyeonggi,37.46714200231785,127.47134129542152,4911,4911000,2455.5,Mixed Goods
WH_0647,LogiCorp Gyeonggi 647,Gyeonggi,37.226238839904546,127.6089772989533,14169,14169000,7084.5,Mixed Goods
WH_0648,LogiCorp Gyeonggi 648,Gyeonggi,37.34598645007504,127.44779367783607,6762,6762000,3381.0,Mixed Goods
WH_0649,LogiCorp Gyeonggi 649,Gyeonggi,37.348292039593915,127.50838010780612,61063,61063000,30531.5,Mixed Goods
WH_0650,LogiCorp Gyeonggi 650,Gyeonggi,37.3767461448881,127.46454897719681,2260,2260000,1130.0,Mixed Goods
WH_0651,LogiCorp Gyeonggi 651,Gyeonggi,37.52542879572499,127.49111637401728,2255,2255000,1127.5,Mixed Goods
WH_0652,LogiCorp Gyeonggi 652,Gyeonggi,37.611995604840956,127.73124045067703,2391,2391000,1195.5,Mixed Goods
WH_0653,LogiCorp Gyeonggi 653,Gyeonggi,37.13381900729591,127.66942705347553,2161,2161000,1080.5,Mixed Goods
WH_0654,LogiCorp Gyeonggi 654,Gyeonggi,37.532393839874416,127.22278442734321,14344,14344000,7172.0,Mixed Goods
WH_0655,LogiCorp Gyeonggi 655,Gyeonggi,37.232124210607886,127.62791461785997,5000,5000000,2500.0,Mixed Goods
WH_0656,LogiCorp Gyeonggi 656,Gyeonggi,37.2707090870905,127.45724455306097,11199,11199000,5599.5,Mixed Goods
WH_0657,LogiCorp Gyeonggi 657,Gyeonggi,37.42968416796729,127.60596194707087,52666,52666000,26333.0,Mixed Goods
WH_0658,LogiCorp Gyeonggi 658,Gyeonggi,37.17916375824334,127.76088188624529,5570,5570000,2785.0,Mixed Goods
WH_0659,LogiCorp Gyeonggi 659,Gyeonggi,37.27898239275153,127.31875295613915,3917,3917000,1958.5,Mixed Goods
WH_0660,LogiCorp Gyeonggi 660,Gyeonggi,37.55204751678867,127.49916763194337,30133,30133000,15066.5,Mixed Goods
WH_0661,LogiCorp Gyeonggi 661,Gyeonggi,37.19612364649227,127.5164866578231,1093,1093000,546.5,Mixed Goods
WH_0662,LogiCorp Gyeonggi 662,Gyeonggi,37.46834478239375,127.65133310851459,2966,2966000,1483.0,Mixed Goods
WH_0663,LogiCorp Gyeonggi 663,Gyeonggi,37.02316792150593,127.54814222201946,8301,8301000,4150.5,Mixed Goods
WH_0664,LogiCorp Gyeonggi 664,Gyeonggi,37.474444213244254,127.70366732877332,1359,1359000,679.5,Mixed Goods
WH_0665,LogiCorp Gyeonggi 665,Gyeonggi,37.51583241581757,127.6971761268717,582,582000,291.0,Mixed Goods
WH_0666,LogiCorp Gyeonggi 666,Gyeonggi,37.46174777388785,127.44267302534884,4457,4457000,2228.5,Mixed Goods
WH_0667,LogiCorp Gyeonggi 667,Gyeonggi,37.465951472530755,127.44521571538296,2185,2185000,1092.5,Mixed Goods
WH_0668,LogiCorp Gyeonggi 668,Gyeonggi,37.418922862623205,127.35521310917058,1335,1335000,667.5,Mixed Goods
WH_0669,LogiCorp Gyeonggi 669,Gyeonggi,37.51570599244348,127.3459808947262,10933,10933000,5466.5,Mixed Goods
WH_0670,LogiCorp Gyeonggi 670,Gyeonggi,37.48318869392809,127.25942899068141,2180,2180000,1090.0,Mixed Goods
WH_0671,LogiCorp Gyeonggi 671,Gyeonggi,37.59291641045711,127.37112517032904,2815,2815000,1407.5,Mixed Goods
WH_0672,LogiCorp Gyeonggi 672,Gyeonggi,37.48310913398779,127.63580857639239,3634,3634000,1817.0,Mixed Goods
WH_0673,LogiCorp Gyeonggi 673,Gyeonggi,37.324173470796254,127.73165547925477,39604,39604000,19802.0,Mixed Goods
WH_0674,LogiCorp Gyeonggi 674,Gyeonggi,37.56062870761727,127.53109772138475,1863,1863000,931.5,Mixed Goods
WH_0675,LogiCorp Gyeonggi 675,Gyeonggi,37.28923333901652,127.59667711578986,8120,8120000,4060.0,Mixed Goods
WH_0676,LogiCorp Gyeonggi 676,Gyeonggi,37.624039788941964,127.61586751388042,809,809000,404.5,Mixed Goods
WH_0677,LogiCorp Gyeonggi 677,Gyeonggi,37.57159214265844,127.36859090590283,3100,3100000,1550.0,Mixed Goods
WH_0678,LogiCorp Gyeonggi 678,Gyeonggi,37.451330030937754,127.81765012346759,205233,205233000,102616.5,Mixed Goods
WH_0679,LogiCorp Gyeonggi 679,Gyeonggi,37.50480845887043,127.49082050719194,9334,9334000,4667.0,Mixed Goods
WH_0680,LogiCorp Gyeonggi 680,Gyeonggi,37.546948313881074,127.47019985616642,42372,42372000,21186.0,Mixed Goods
WH_0681,LogiCorp Gyeonggi 681,Gyeonggi,37.44831061387871,127.59296146336371,10928,10928000,5464.0,Mixed Goods
WH_0682,LogiCorp Gyeonggi 682,Gyeonggi,37.47703799159217,127.64414107507044,2343,2343000,1171.5,Mixed Goods
WH_0683,LogiCorp Gyeonggi 683,Gyeonggi,37.330054736908096,127.35327686505424,8328,8328000,4164.0,Mixed Goods
WH_0684,LogiCorp Gyeonggi 684,Gyeonggi,37.530640475526816,127.58696592992278,36658,36658000,18329.0,Mixed Goods
WH_0685,LogiCorp Gyeonggi 685,Gyeonggi,37.41296059717565,127.61861124833888,1326,1326000,663.0,Mixed Goods
WH_0686,LogiCorp Gyeonggi 686,Gyeonggi,37.355735044628844,127.62263066363487,13615,13615000,6807.5,Mixed Goods
WH_0687,LogiCorp Gyeonggi 687,Gyeonggi,37.369704957850374,127.50756011222128,795,795000,397.5,Mixed Goods
WH_0688,LogiCorp Gyeonggi 688,Gyeonggi,37.36024561987901,127.65185747452796,9801,9801000,4900.5,Mixed Goods
WH_0689,LogiCorp Gyeonggi 689,Gyeonggi,37.48889985820718,127.52576605307713,4957,4957000,2478.5,Mixed Goods
WH_0690,LogiCorp Gyeonggi 690,Gyeonggi,37.314751829078986,127.62312426303038,8145,8145000,4072.5,Mixed Goods
WH_0691,LogiCorp Gyeonggi 691,Gyeonggi,37.48760282719892,127.43939477359986,500,500000,250.0,Mixed Goods
WH_0692,LogiCorp Gyeonggi 692,Gyeonggi,37.57837290676306,127.44647438159873,1745,1745000,872.5,Mixed Goods
WH_0693,LogiCorp Gyeonggi 693,Gyeonggi,37.5178218367871,127.45949810401213,17534,17534000,8767.0,Mixed Goods
WH_0694,LogiCorp Gyeonggi 694,Gyeonggi,37.50635089243651,127.62083539848007,954,954000,477.0,Mixed Goods
WH_0695,LogiCorp Gyeonggi 695,Gyeonggi,37.59559159780796,127.55748757968507,3155,3155000,1577.5,Mixed Goods
WH_0696,LogiCorp Gyeonggi 696,Gyeonggi,37.43530827010134,127.25186471506525,8026,8026000,4013.0,Mixed Goods
WH_0697,LogiCorp Gyeonggi 697,Gyeonggi,37.25939427377269,127.31539945712346,791,791000,395.5,Mixed Goods
WH_0698,LogiCorp Gyeonggi 698,Gyeonggi,37.58070325624849,127.42391049094608,30961,30961000,15480.5,Mixed Goods
WH_0699,LogiCorp Gyeonggi 699,Gyeonggi,37.333429780542154,127.26219630636105,1287,1287000,643.5,Mixed Goods
WH_0700,LogiCorp Gyeonggi 700,Gyeonggi,37.599171743001044,127.4949152733095,2545,2545000,1272.5,Mixed Goods
WH_0701,LogiCorp Gyeonggi 701,Gyeonggi,37.43780273387792,127.59356741042512,18786,18786000,9393.0,Mixed Goods
WH_0702,LogiCorp Gyeonggi 702,Gyeonggi,37.631074884483944,127.46433470313163,1001,1001000,500.5,Mixed Goods
WH_0703,LogiCorp Gyeonggi 703,Gyeonggi,37.35178022583151,127.55734207598744,1546,1546000,773.0,Mixed Goods
WH_0704,LogiCorp Gyeonggi 704,Gyeonggi,37.270227362765745,127.56986818223248,4636,4636000,2318.0,Mixed Goods
WH_0705,LogiCorp Gyeonggi 705,Gyeonggi,37.41871954931174,127.40452569979499,3728,3728000,1864.0,Mixed Goods
WH_0706,LogiCorp Gyeonggi 706,Gyeonggi,37.27516502835976,127.65182976166871,17023,17023000,8511.5,Mixed Goods
WH_0707,LogiCorp Gyeonggi 707,Gyeonggi,37.13687182066429,127.37887337097114,816,816000,408.0,Mixed Goods
WH_0708,LogiCorp Gyeonggi 708,Gyeonggi,37.31629640983897,127.50578430453145,863,863000,431.5,Mixed Goods
WH_0709,LogiCorp Gyeonggi 709,Gyeonggi,37.27552102803121,127.36770639418778,6303,6303000,3151.5,Mixed Goods
WH_0710,LogiCorp Gyeonggi 710,Gyeonggi,37.42420165055544,127.41003936699941,6077,6077000,3038.5,Mixed Goods
WH_0711,LogiCorp Gyeonggi 711,Gyeonggi,37.331797987311916,127.4775517334511,36612,36612000,18306.0,Mixed Goods
WH_0712,LogiCorp Gyeonggi 712,Gyeonggi,37.61486915776855,127.32336281446085,13302,13302000,6651.0,Mixed Goods
